Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card
UQI-28177-865,18-09-20,04317-46176-TB,R-L-0.2,6,Ingamar Eberlein,ieberleinqf@hc360.com,United States,Rob,L,0.2,3.585,21.51,Robusta,Light,No
OIB-13664-879,31-08-21,04713-57765-KR,A-M-1,2,Jilly Dreng,jdrengqg@uiuc.edu,Ireland,Ara,M,1,11.25,22.5,Arabica,Medium,Yes
PJS-30996-485,21-01-22,86579-92122-OC,A-L-0.2,1,Brenn Dundredge,,United States,Ara,L,0.2,3.885,3.885,Arabica,Light,Yes
HEL-86709-449,10-06-22,86579-92122-OC,E-D-2.5,1,Brenn Dundredge,,United States,Exc,D,2.5,27.945,27.945,Excelsa,Dark,Yes
NCH-55389-562,27-04-19,86579-92122-OC,E-L-2.5,5,Brenn Dundredge,,United States,Exc,L,2.5,34.155,170.775,Excelsa,Light,Yes
NCH-55389-562,27-04-19,86579-92122-OC,R-L-2.5,2,Brenn Dundredge,,United States,Rob,L,2.5,27.485,54.97,Robusta,Light,Yes
NCH-55389-562,27-04-19,86579-92122-OC,E-L-1,1,Brenn Dundredge,,United States,Exc,L,1,14.85,14.85,Excelsa,Light,Yes
NCH-55389-562,27-04-19,86579-92122-OC,A-L-0.2,2,Brenn Dundredge,,United States,Ara,L,0.2,3.885,7.77,Arabica,Light,Yes
GUG-45603-775,06-02-22,40959-32642-DN,L-L-0.2,5,Rhodie Strathern,rstrathernqn@devhub.com,United States,Lib,L,0.2,4.755,23.775,Liberica,Light,Yes
KJB-98240-098,30-01-22,77746-08153-PM,L-L-1,5,Chad Miguel,cmiguelqo@exblog.jp,United States,Lib,L,1,15.85,79.25,Liberica,Light,Yes
JMS-48374-462,23-11-20,49667-96708-JL,A-D-2.5,2,Florinda Matusovsky,,United States,Ara,D,2.5,22.885,45.77,Arabica,Dark,Yes
YIT-15877-117,13-04-22,24155-79322-EQ,R-D-1,1,Morly Rocks,mrocksqq@exblog.jp,Ireland,Rob,D,1,8.95,8.95,Robusta,Dark,Yes
YVK-82679-655,07-01-21,95342-88311-SF,R-M-0.5,4,Yuri Burrells,yburrellsqr@vinaora.com,United States,Rob,M,0.5,5.97,23.88,Robusta,Medium,Yes
TYH-81940-054,04-02-20,69374-08133-RI,E-L-0.2,5,Cleopatra Goodrum,cgoodrumqs@goodreads.com,United States,Exc,L,0.2,4.455,22.275,Excelsa,Light,No
HTY-30660-254,16-09-19,83844-95908-RX,R-M-1,3,Joey Jefferys,jjefferysqt@blog.com,United States,Rob,M,1,9.95,29.85,Robusta,Medium,Yes
GPW-43956-761,26-01-19,09667-09231-YM,E-L-0.5,6,Bearnard Wardell,bwardellqu@adobe.com,United States,Exc,L,0.5,8.91,53.46,Excelsa,Light,Yes
DWY-56352-412,19-02-21,55427-08059-DF,R-D-0.2,1,Zeke Walisiak,zwalisiakqv@ucsd.edu,Ireland,Rob,D,0.2,2.685,2.685,Robusta,Dark,Yes
PUH-55647-976,22-03-22,06624-54037-BQ,R-M-0.2,2,Wiley Leopold,wleopoldqw@blogspot.com,United States,Rob,M,0.2,2.985,5.97,Robusta,Medium,No
DTB-71371-705,03-07-19,48544-90737-AZ,L-D-1,1,Chiarra Shalders,cshaldersqx@cisco.com,United States,Lib,D,1,12.95,12.95,Liberica,Dark,Yes
ZDC-64769-740,21-09-19,79463-01597-FQ,E-M-0.5,1,Sharl Southerill,,United States,Exc,M,0.5,8.25,8.25,Excelsa,Medium,No
TED-81959-419,26-08-19,27702-50024-XC,A-L-2.5,5,Noni Furber,nfurberqz@jugem.jp,United States,Ara,L,2.5,29.785,148.925,Arabica,Light,No
FDO-25756-141,03-08-21,57360-46846-NS,A-L-2.5,3,Dinah Crutcher,,Ireland,Ara,L,2.5,29.785,89.355,Arabica,Light,Yes
HKN-31467-517,24-10-21,84045-66771-SL,L-M-1,6,Charlean Keave,ckeaver1@ucoz.com,United States,Lib,M,1,14.55,87.3,Liberica,Medium,No
POF-29666-012,01-04-19,46885-00260-TL,R-D-0.5,1,Sada Roseborough,sroseboroughr2@virginia.edu,United States,Rob,D,0.5,5.37,5.37,Robusta,Dark,Yes
IRX-59256-644,08-12-21,96446-62142-EN,A-D-0.2,3,Clayton Kingwell,ckingwellr3@squarespace.com,Ireland,Ara,D,0.2,2.985,8.955,Arabica,Dark,Yes
LTN-89139-350,27-06-19,07756-71018-GU,R-L-2.5,5,Kacy Canto,kcantor4@gmpg.org,United States,Rob,L,2.5,27.485,137.425,Robusta,Light,Yes
TXF-79780-017,14-07-20,92048-47813-QB,R-L-1,5,Mab Blakemore,mblakemorer5@nsw.gov.au,United States,Rob,L,1,11.95,59.75,Robusta,Light,No
ALM-80762-974,23-03-20,84045-66771-SL,A-L-0.5,3,Charlean Keave,ckeaver1@ucoz.com,United States,Ara,L,0.5,7.77,23.31,Arabica,Light,No
NXF-15738-707,26-01-20,28699-16256-XV,R-D-0.5,2,Javier Causnett,,United States,Rob,D,0.5,5.37,10.74,Robusta,Dark,No
MVV-19034-198,31-05-20,98476-63654-CG,E-D-2.5,6,Demetris Micheli,,United States,Exc,D,2.5,27.945,167.67,Excelsa,Dark,Yes
KUX-19632-830,20-07-21,55409-07759-YG,E-D-0.2,6,Chloette Bernardot,cbernardotr9@wix.com,United States,Exc,D,0.2,3.645,21.87,Excelsa,Dark,Yes
SNZ-44595-152,12-08-22,06136-65250-PG,R-L-1,2,Kim Kemery,kkemeryra@t.co,United States,Rob,L,1,11.95,23.9,Robusta,Light,Yes
GQA-37241-629,01-01-20,08405-33165-BS,A-M-0.2,2,Fanchette Parlot,fparlotrb@forbes.com,United States,Ara,M,0.2,3.375,6.75,Arabica,Medium,Yes
WVV-79948-067,18-01-21,66070-30559-WI,E-M-2.5,1,Ramon Cheak,rcheakrc@tripadvisor.com,Ireland,Exc,M,2.5,31.625,31.625,Excelsa,Medium,Yes
LHX-81117-166,31-12-21,01282-28364-RZ,R-L-1,4,Koressa O'Geneay,kogeneayrd@utexas.edu,United States,Rob,L,1,11.95,47.8,Robusta,Light,No
GCD-75444-320,04-05-20,51277-93873-RP,L-M-2.5,1,Claudell Ayre,cayrere@symantec.com,United States,Lib,M,2.5,33.465,33.465,Liberica,Medium,No
SGA-30059-217,20-02-21,84405-83364-DG,A-D-0.5,5,Lorianne Kyneton,lkynetonrf@macromedia.com,United Kingdom,Ara,D,0.5,5.97,29.85,Arabica,Dark,Yes
GNL-98714-885,07-03-20,83731-53280-YC,R-M-1,3,Adele McFayden,,United Kingdom,Rob,M,1,9.95,29.85,Robusta,Medium,Yes
OQA-93249-841,05-04-19,03917-13632-KC,A-M-2.5,6,Herta Layne,,United States,Ara,M,2.5,25.875,155.25,Arabica,Medium,Yes
DUV-12075-132,06-06-22,62494-09113-RP,E-D-0.2,5,Marguerite Graves,,United States,Exc,D,0.2,3.645,18.225,Excelsa,Dark,No
DUV-12075-132,06-06-22,62494-09113-RP,L-D-0.5,2,Marguerite Graves,,United States,Lib,D,0.5,7.77,15.54,Liberica,Dark,No
KPO-24942-184,21-03-21,70567-65133-CN,L-L-2.5,3,Desdemona Eye,,Ireland,Lib,L,2.5,36.455,109.365,Liberica,Light,No
SRJ-79353-838,19-12-21,77869-81373-AY,A-L-1,6,Margarette Sterland,,United States,Ara,L,1,12.95,77.7,Arabica,Light,No
XBV-40336-071,17-02-21,38536-98293-JZ,A-D-0.2,3,Catharine Scoines,,Ireland,Ara,D,0.2,2.985,8.955,Arabica,Dark,No
RLM-96511-467,06-01-20,43014-53743-XK,R-L-2.5,1,Jennica Tewelson,jtewelsonrn@samsung.com,United States,Rob,L,2.5,27.485,27.485,Robusta,Light,No
AEZ-13242-456,04-05-22,62494-09113-RP,R-M-0.5,5,Marguerite Graves,,United States,Rob,M,0.5,5.97,29.85,Robusta,Medium,No
UME-75640-698,11-10-19,62494-09113-RP,A-M-0.5,4,Marguerite Graves,,United States,Ara,M,0.5,6.75,27,Arabica,Medium,No
GJC-66474-557,03-08-21,64965-78386-MY,A-D-1,1,Nicolina Jenny,njennyrq@bigcartel.com,United States,Ara,D,1,9.95,9.95,Arabica,Dark,No
IRV-20769-219,15-10-20,77131-58092-GE,E-M-0.2,3,Vidovic Antonelli,,United Kingdom,Exc,M,0.2,4.125,12.375,Excelsa,Medium,Yes
